,Date,Company Name,Link,Score
10641,2023-05-25,Silknet JSC,https://www.sustainalytics.com/esg-rating/silknet-jsc/2000920795,"26.0


 
 
 
 
 


Medium ESG Risk"
10642,2023-05-25,Siltronic AG,https://www.sustainalytics.com/esg-rating/siltronic-ag/1013752286,"21.5


 
 
 
 
 


Medium ESG Risk"
10643,2023-05-25,Silver Lake Resources Ltd.,https://www.sustainalytics.com/esg-rating/silver-lake-resources-ltd/1044423678,"54.5


 
 
 
 
 


Severe ESG Risk"
10644,2023-05-25,"SilverBow Resources, Inc.",https://www.sustainalytics.com/esg-rating/silverbow-resources-inc/1008184471,"52.0


 
 
 
 
 


Severe ESG Risk"
10645,2023-05-25,"Silvercorp Metals, Inc.",https://www.sustainalytics.com/esg-rating/silvercorp-metals-inc/1008754881,"33.0


 
 
 
 
 


High ESG Risk"
10646,2023-05-25,"SilverCrest Metals, Inc.",https://www.sustainalytics.com/esg-rating/silvercrest-metals-inc/2004626513,"50.1


 
 
 
 
 


Severe ESG Risk"
10647,2023-05-25,Silvergate Capital Corp.,https://www.sustainalytics.com/esg-rating/silvergate-capital-corp/2000109357,"24.5


 
 
 
 
 


Medium ESG Risk"
10648,2023-05-25,Silverlake Axis Ltd.,https://www.sustainalytics.com/esg-rating/silverlake-axis-ltd/1015958917,"20.2


 
 
 
 
 


Medium ESG Risk"
10649,2023-05-25,Simcere Pharmaceutical Group Ltd.,https://www.sustainalytics.com/esg-rating/simcere-pharmaceutical-group-ltd/2000160058,"31.3


 
 
 
 
 


High ESG Risk"
10650,2023-05-25,Simcoe County District School Board,https://www.sustainalytics.com/esg-rating/simcoe-county-district-school-board/2001033812,"15.0


 
 
 
 
 


Low ESG Risk"
10651,2023-05-25,SimCorp A/S,https://www.sustainalytics.com/esg-rating/simcorp-a-s/1007972228,"19.3


 
 
 
 
 


Low ESG Risk"
10652,2023-05-25,Sime Darby Bhd.,https://www.sustainalytics.com/esg-rating/sime-darby-bhd/1046204677,"23.7


 
 
 
 
 


Medium ESG Risk"
10653,2023-05-25,Sime Darby Plantation Bhd.,https://www.sustainalytics.com/esg-rating/sime-darby-plantation-bhd/1047615744,"27.7


 
 
 
 
 


Medium ESG Risk"
10654,2023-05-25,Sime Darby Property Bhd.,https://www.sustainalytics.com/esg-rating/sime-darby-property-bhd/1061628382,"14.2


 
 
 
 
 


Low ESG Risk"
10655,2023-05-25,Síminn hf,https://www.sustainalytics.com/esg-rating/s-minn-hf/1013351430,"26.5


 
 
 
 
 


Medium ESG Risk"
10656,2023-05-25,Simmons First National Corp.,https://www.sustainalytics.com/esg-rating/simmons-first-national-corp/1008181931,"29.3


 
 
 
 
 


Medium ESG Risk"
10657,2023-05-25,"SIMMTECH Co., Ltd.",https://www.sustainalytics.com/esg-rating/simmtech-co-ltd/1293741553,"43.9


 
 
 
 
 


Severe ESG Risk"
10658,2023-05-25,Simon Fraser University,https://www.sustainalytics.com/esg-rating/simon-fraser-university/1042331772,"14.0


 
 
 
 
 


Low ESG Risk"
10659,2023-05-25,"Simon Property Group, Inc.",https://www.sustainalytics.com/esg-rating/simon-property-group-inc/1007912624,"13.6


 
 
 
 
 


Low ESG Risk"
10660,2023-05-25,"SIMPAC, Inc.",https://www.sustainalytics.com/esg-rating/simpac-inc/1028237996,"41.9


 
 
 
 
 


Severe ESG Risk"
10661,2023-05-25,Simpar SA,https://www.sustainalytics.com/esg-rating/simpar-sa/2003221336,"18.3


 
 
 
 
 


Low ESG Risk"
10662,2023-05-25,"Simplex Holdings, Inc.",https://www.sustainalytics.com/esg-rating/simplex-holdings-inc/2005053820,"24.7


 
 
 
 
 


Medium ESG Risk"
10663,2023-05-25,"Simplo Technology Co., Ltd.",https://www.sustainalytics.com/esg-rating/simplo-technology-co-ltd/1017560851,"22.5


 
 
 
 
 


Medium ESG Risk"
10664,2023-05-25,"Simpson Manufacturing Co., Inc.",https://www.sustainalytics.com/esg-rating/simpson-manufacturing-co-inc/1008212523,"20.7


 
 
 
 
 


Medium ESG Risk"
10665,2023-05-25,Sims Ltd.,https://www.sustainalytics.com/esg-rating/sims-ltd/1014036975,"18.4


 
 
 
 
 


Low ESG Risk"
10666,2023-05-25,"Simulations Plus, Inc.",https://www.sustainalytics.com/esg-rating/simulations-plus-inc/1008245192,"18.0


 
 
 
 
 


Low ESG Risk"
10667,2023-05-25,Sinad Holding Co.,https://www.sustainalytics.com/esg-rating/sinad-holding-co/2000899708,"29.9


 
 
 
 
 


Medium ESG Risk"
10668,2023-05-25,Sinai Health System,https://www.sustainalytics.com/esg-rating/sinai-health-system/1053885023,"37.0


 
 
 
 
 


High ESG Risk"
10669,2023-05-25,"SINANEN Holdings Co., Ltd.",https://www.sustainalytics.com/esg-rating/sinanen-holdings-co-ltd/1008754033,"45.1


 
 
 
 
 


Severe ESG Risk"
10670,2023-05-25,Sinarmas Land Ltd.,https://www.sustainalytics.com/esg-rating/sinarmas-land-ltd/1012371279,"15.8


 
 
 
 
 


Low ESG Risk"
10671,2023-05-25,"SINBON Electronics Co., Ltd.",https://www.sustainalytics.com/esg-rating/sinbon-electronics-co-ltd/1017560856,"19.2


 
 
 
 
 


Low ESG Risk"
10672,2023-05-25,Sincere Navigation Corp.,https://www.sustainalytics.com/esg-rating/sincere-navigation-corp/1012362299,"22.7


 
 
 
 
 


Medium ESG Risk"
10673,2023-05-25,Sinch AB,https://www.sustainalytics.com/esg-rating/sinch-ab/1320269917,"21.6


 
 
 
 
 


Medium ESG Risk"
10674,2023-05-25,"Sinclair Broadcast Group, Inc.",https://www.sustainalytics.com/esg-rating/sinclair-broadcast-group-inc/1008405196,"21.3


 
 
 
 
 


Medium ESG Risk"
10675,2023-05-25,"Sindoh Co., Ltd.",https://www.sustainalytics.com/esg-rating/sindoh-co-ltd/1010322710,"21.9


 
 
 
 
 


Medium ESG Risk"
10676,2023-05-25,"Sinfonia Technology Co., Ltd.",https://www.sustainalytics.com/esg-rating/sinfonia-technology-co-ltd/1008754351,"29.1


 
 
 
 
 


Medium ESG Risk"
10677,2023-05-25,Singamas Container Holdings Ltd.,https://www.sustainalytics.com/esg-rating/singamas-container-holdings-ltd/1008759859,"35.9


 
 
 
 
 


High ESG Risk"
10678,2023-05-25,Singapore Airlines Ltd.,https://www.sustainalytics.com/esg-rating/singapore-airlines-ltd/1008543197,"28.1


 
 
 
 
 


Medium ESG Risk"
10679,2023-05-25,Singapore Exchange Ltd.,https://www.sustainalytics.com/esg-rating/singapore-exchange-ltd/1010324235,"21.6


 
 
 
 
 


Medium ESG Risk"
10680,2023-05-25,Singapore Post Ltd.,https://www.sustainalytics.com/esg-rating/singapore-post-ltd/1012819960,"18.0


 
 
 
 
 


Low ESG Risk"
10681,2023-05-25,Singapore Technologies Engineering Ltd.,https://www.sustainalytics.com/esg-rating/singapore-technologies-engineering-ltd/1008660647,"29.4


 
 
 
 
 


Medium ESG Risk"
10682,2023-05-25,Singapore Telecommunications Ltd.,https://www.sustainalytics.com/esg-rating/singapore-telecommunications-ltd/1007990630,"21.4


 
 
 
 
 


Medium ESG Risk"
10683,2023-05-25,Singer Thailand Public Co. Ltd.,https://www.sustainalytics.com/esg-rating/singer-thailand-public-co-ltd/2000504375,"20.5


 
 
 
 
 


Medium ESG Risk"
10684,2023-05-25,Singha Estate Public Co. Ltd.,https://www.sustainalytics.com/esg-rating/singha-estate-public-co-ltd/1270233486,"16.5


 
 
 
 
 


Low ESG Risk"
10685,2023-05-25,Singtel Optus Pty Ltd.,https://www.sustainalytics.com/esg-rating/singtel-optus-pty-ltd/1008662700,"27.4


 
 
 
 
 


Medium ESG Risk"
10686,2023-05-25,"Singular Genomics Systems, Inc.",https://www.sustainalytics.com/esg-rating/singular-genomics-systems-inc/2005341767,"31.1


 
 
 
 
 


High ESG Risk"
10687,2023-05-25,Sinko Industries Ltd.,https://www.sustainalytics.com/esg-rating/sinko-industries-ltd/1008941041,"29.3


 
 
 
 
 


Medium ESG Risk"
10688,2023-05-25,Sino Biological Inc.,https://www.sustainalytics.com/esg-rating/sino-biological-inc/2003805111,"34.6


 
 
 
 
 


High ESG Risk"
10689,2023-05-25,Sino Biopharmaceutical Ltd.,https://www.sustainalytics.com/esg-rating/sino-biopharmaceutical-ltd/1015533211,"39.7


 
 
 
 
 


High ESG Risk"
10690,2023-05-25,"Sino Geophysical Co., Ltd.",https://www.sustainalytics.com/esg-rating/sino-geophysical-co-ltd/2003060426,"36.7


 
 
 
 
 


High ESG Risk"
10691,2023-05-25,Sino Land Co. Ltd.,https://www.sustainalytics.com/esg-rating/sino-land-co-ltd/1008753739,"12.3


 
 
 
 
 


Low ESG Risk"
10692,2023-05-25,Sino Wealth Electronic Ltd.,https://www.sustainalytics.com/esg-rating/sino-wealth-electronic-ltd/2003198738,"39.8


 
 
 
 
 


High ESG Risk"
10693,2023-05-25,"Sino-American Silicon Products, Inc.",https://www.sustainalytics.com/esg-rating/sino-american-silicon-products-inc/1011414985,"28.2


 
 
 
 
 


Medium ESG Risk"
10694,2023-05-25,Sino-Ocean Group Holdings Ltd.,https://www.sustainalytics.com/esg-rating/sino-ocean-group-holdings-ltd/1045001050,"14.6


 
 
 
 
 


Low ESG Risk"
10695,2023-05-25,"Sino-platinum Metals Co., Ltd.",https://www.sustainalytics.com/esg-rating/sino-platinum-metals-co-ltd/2000816360,"46.5


 
 
 
 
 


Severe ESG Risk"
10696,2023-05-25,Sino-Thai Engineering & Construction Public Co. Ltd.,https://www.sustainalytics.com/esg-rating/sino-thai-engineering-construction-public-co-ltd/1015712250,"41.2


 
 
 
 
 


Severe ESG Risk"
10697,2023-05-25,"Sinocare, Inc.",https://www.sustainalytics.com/esg-rating/sinocare-inc/2003390411,"32.3


 
 
 
 
 


High ESG Risk"
10698,2023-05-25,Sinochem Group Co. Ltd.,https://www.sustainalytics.com/esg-rating/sinochem-group-co-ltd/1009400666,"38.6


 
 
 
 
 


High ESG Risk"
10699,2023-05-25,"Sinochem Hong Kong (Group) Co., Ltd.",https://www.sustainalytics.com/esg-rating/sinochem-hong-kong-group-co-ltd/2000804241,"12.9


 
 
 
 
 


Low ESG Risk"
10700,2023-05-25,Sinochem International Corp.,https://www.sustainalytics.com/esg-rating/sinochem-international-corp/1017672340,"34.6


 
 
 
 
 


High ESG Risk"
10701,2023-05-25,Sinochem Overseas Capital Co. Ltd.,https://www.sustainalytics.com/esg-rating/sinochem-overseas-capital-co-ltd/1123033646,"58.4


 
 
 
 
 


Severe ESG Risk"
10702,2023-05-25,Sinofert Holdings Ltd.,https://www.sustainalytics.com/esg-rating/sinofert-holdings-ltd/1033266633,"37.9


 
 
 
 
 


High ESG Risk"
10703,2023-05-25,"Sinofibers Technology Co., Ltd.",https://www.sustainalytics.com/esg-rating/sinofibers-technology-co-ltd/2006927919,"30.3


 
 
 
 
 


High ESG Risk"
10704,2023-05-25,"Sinolink Securities Co., Ltd.",https://www.sustainalytics.com/esg-rating/sinolink-securities-co-ltd/1047617953,"29.1


 
 
 
 
 


Medium ESG Risk"
10705,2023-05-25,"Sinoma International Engineering Co., Ltd.",https://www.sustainalytics.com/esg-rating/sinoma-international-engineering-co-ltd/1020889414,"42.1


 
 
 
 
 


Severe ESG Risk"
10706,2023-05-25,"Sinoma Science & Technology Co., Ltd.",https://www.sustainalytics.com/esg-rating/sinoma-science-technology-co-ltd/2001064369,"49.8


 
 
 
 
 


Severe ESG Risk"
10707,2023-05-25,"Sinomine Resource Group Co., Ltd.",https://www.sustainalytics.com/esg-rating/sinomine-resource-group-co-ltd/2002692981,"61.1


 
 
 
 
 


Severe ESG Risk"
10708,2023-05-25,Sinon Corp.,https://www.sustainalytics.com/esg-rating/sinon-corp/1017698142,"33.6


 
 
 
 
 


High ESG Risk"
10709,2023-05-25,"SinoPac Financial Holdings Co., Ltd.",https://www.sustainalytics.com/esg-rating/sinopac-financial-holdings-co-ltd/1015568036,"19.0


 
 
 
 
 


Low ESG Risk"
10710,2023-05-25,"SINOPEC Engineering (Group) Co., Ltd.",https://www.sustainalytics.com/esg-rating/sinopec-engineering-group-co-ltd/1232542857,"36.6


 
 
 
 
 


High ESG Risk"
10711,2023-05-25,Sinopec Kantons Holdings Ltd.,https://www.sustainalytics.com/esg-rating/sinopec-kantons-holdings-ltd/1010300864,"32.0


 
 
 
 
 


High ESG Risk"
10712,2023-05-25,Sinopec Oilfield Service Corp.,https://www.sustainalytics.com/esg-rating/sinopec-oilfield-service-corp/1272102457,"35.7


 
 
 
 
 


High ESG Risk"
10713,2023-05-25,"Sinopec Shanghai Petrochemical Co., Ltd.",https://www.sustainalytics.com/esg-rating/sinopec-shanghai-petrochemical-co-ltd/1008258789,"28.6


 
 
 
 
 


Medium ESG Risk"
10714,2023-05-25,"Sinopharm Group Co., Ltd.",https://www.sustainalytics.com/esg-rating/sinopharm-group-co-ltd/1070373225,"17.6


 
 
 
 
 


Low ESG Risk"
10715,2023-05-25,"Sinosoft Co., Ltd.",https://www.sustainalytics.com/esg-rating/sinosoft-co-ltd/2003012797,"16.8


 
 
 
 
 


Low ESG Risk"
10716,2023-05-25,"Sinosteel Engineering & Technology Co., Ltd.",https://www.sustainalytics.com/esg-rating/sinosteel-engineering-technology-co-ltd/2000938173,"45.0


 
 
 
 
 


Severe ESG Risk"
10717,2023-05-25,Sinotrans Ltd.,https://www.sustainalytics.com/esg-rating/sinotrans-ltd/1014579128,"21.6


 
 
 
 
 


Medium ESG Risk"
10718,2023-05-25,Sinotruk Hong Kong Ltd.,https://www.sustainalytics.com/esg-rating/sinotruk-hong-kong-ltd/1046821452,"32.0


 
 
 
 
 


High ESG Risk"
10719,2023-05-25,Sinpas Gayrimenkul Yatirim Ortakligi AS,https://www.sustainalytics.com/esg-rating/sinpas-gayrimenkul-yatirim-ortakligi-as/1042780694,"24.0


 
 
 
 
 


Medium ESG Risk"
10720,2023-05-25,SinterCast AB,https://www.sustainalytics.com/esg-rating/sintercast-ab/1008757730,"29.4


 
 
 
 
 


Medium ESG Risk"
10721,2023-05-25,Sintokogio Ltd.,https://www.sustainalytics.com/esg-rating/sintokogio-ltd/1008758895,"30.4


 
 
 
 
 


High ESG Risk"
10722,2023-05-25,"Sinyi Realty, Inc.",https://www.sustainalytics.com/esg-rating/sinyi-realty-inc/1017707566,"8.5


 
 
 
 
 


Negligible ESG Risk"
10723,2023-05-25,Sirius Real Estate Ltd.,https://www.sustainalytics.com/esg-rating/sirius-real-estate-ltd/1041716240,"15.2


 
 
 
 
 


Low ESG Risk"
10724,2023-05-25,"Sirius XM Holdings, Inc.",https://www.sustainalytics.com/esg-rating/sirius-xm-holdings-inc/1007972484,"15.9


 
 
 
 
 


Low ESG Risk"
10725,2023-05-25,SiriusPoint Ltd.,https://www.sustainalytics.com/esg-rating/siriuspoint-ltd/2008583264,"25.9


 
 
 
 
 


Medium ESG Risk"
10726,2023-05-25,Sirnaomics Ltd.,https://www.sustainalytics.com/esg-rating/sirnaomics-ltd/2009008622,"26.7


 
 
 
 
 


Medium ESG Risk"
10727,2023-05-25,SIS Ltd. (India),https://www.sustainalytics.com/esg-rating/sis-ltd-india/2001214299,"23.4


 
 
 
 
 


Medium ESG Risk"
10728,2023-05-25,Sisal SpA,https://www.sustainalytics.com/esg-rating/sisal-spa/1011031718,"17.6


 
 
 
 
 


Low ESG Risk"
10729,2023-05-25,Sistema PJSFC,https://www.sustainalytics.com/esg-rating/sistema-pjsfc/1016697557,"9.6


 
 
 
 
 


Negligible ESG Risk"
10730,2023-05-25,"SITC International Holdings Co., Ltd.",https://www.sustainalytics.com/esg-rating/sitc-international-holdings-co-ltd/1120575642,"25.6


 
 
 
 
 


Medium ESG Risk"
10731,2023-05-25,SITE Centers Corp.,https://www.sustainalytics.com/esg-rating/site-centers-corp/1008201992,"14.3


 
 
 
 
 


Low ESG Risk"
10732,2023-05-25,SiteMinder Ltd.,https://www.sustainalytics.com/esg-rating/siteminder-ltd/2002948231,"21.8


 
 
 
 
 


Medium ESG Risk"
10733,2023-05-25,"SiteOne Landscape Supply, Inc.",https://www.sustainalytics.com/esg-rating/siteone-landscape-supply-inc/1007976760,"18.8


 
 
 
 
 


Low ESG Risk"
10734,2023-05-25,SiTime Corp.,https://www.sustainalytics.com/esg-rating/sitime-corp/2000933065,"39.9


 
 
 
 
 


High ESG Risk"
10735,2023-05-25,Sitio Royalties Corp.,https://www.sustainalytics.com/esg-rating/sitio-royalties-corp/2013335408,"53.1


 
 
 
 
 


Severe ESG Risk"
10736,2023-05-25,Sitronix Technology Corp.,https://www.sustainalytics.com/esg-rating/sitronix-technology-corp/1017516414,"30.8


 
 
 
 
 


High ESG Risk"
10737,2023-05-25,Sivers Semiconductors AB,https://www.sustainalytics.com/esg-rating/sivers-semiconductors-ab/2002747887,"25.5


 
 
 
 
 


Medium ESG Risk"
10738,2023-05-25,Six Flags Entertainment Corp.,https://www.sustainalytics.com/esg-rating/six-flags-entertainment-corp/1008314244,"25.7


 
 
 
 
 


Medium ESG Risk"
10739,2023-05-25,SIX Group AG,https://www.sustainalytics.com/esg-rating/six-group-ag/2001268983,"28.8


 
 
 
 
 


Medium ESG Risk"
10740,2023-05-25,SixSigma Networks Mexico SA de CV,https://www.sustainalytics.com/esg-rating/sixsigma-networks-mexico-sa-de-cv/1010760287,"22.7


 
 
 
 
 


Medium ESG Risk"
10741,2023-05-25,Sixt SE,https://www.sustainalytics.com/esg-rating/sixt-se/1008755078,"15.1


 
 
 
 
 


Low ESG Risk"
10742,2023-05-25,SJM Holdings Ltd.,https://www.sustainalytics.com/esg-rating/sjm-holdings-ltd/1020640540,"29.2


 
 
 
 
 


Medium ESG Risk"
10743,2023-05-25,SJVN Ltd.,https://www.sustainalytics.com/esg-rating/sjvn-ltd/1018318278,"37.6


 
 
 
 
 


High ESG Risk"
10744,2023-05-25,SJW Group,https://www.sustainalytics.com/esg-rating/sjw-group/1008179562,"29.5


 
 
 
 
 


Medium ESG Risk"
10745,2023-05-25,"SK Biopharmaceuticals Co., Ltd.",https://www.sustainalytics.com/esg-rating/sk-biopharmaceuticals-co-ltd/2003491464,"43.7


 
 
 
 
 


Severe ESG Risk"
10746,2023-05-25,"SK bioscience Co., Ltd.",https://www.sustainalytics.com/esg-rating/sk-bioscience-co-ltd/2006635002,"27.4


 
 
 
 
 


Medium ESG Risk"
10747,2023-05-25,SK Chemicals Co. Ltd.,https://www.sustainalytics.com/esg-rating/sk-chemicals-co-ltd/1010322721,"29.6


 
 
 
 
 


Medium ESG Risk"
10748,2023-05-25,SK D&D Co. Ltd.,https://www.sustainalytics.com/esg-rating/sk-d-d-co-ltd/1106390976,"23.0


 
 
 
 
 


Medium ESG Risk"
10749,2023-05-25,SK Discovery Co. Ltd.,https://www.sustainalytics.com/esg-rating/sk-discovery-co-ltd/2006165837,"55.7


 
 
 
 
 


Severe ESG Risk"
10750,2023-05-25,"SK Gas Co., Ltd.",https://www.sustainalytics.com/esg-rating/sk-gas-co-ltd/1013354363,"26.9


 
 
 
 
 


Medium ESG Risk"
10751,2023-05-25,"SK hynix, Inc.",https://www.sustainalytics.com/esg-rating/sk-hynix-inc/1008761603,"18.1


 
 
 
 
 


Low ESG Risk"
10752,2023-05-25,SK Inc.,https://www.sustainalytics.com/esg-rating/sk-inc/1032765492,"41.6


 
 
 
 
 


Severe ESG Risk"
10753,2023-05-25,"SK Innovation Co., Ltd.",https://www.sustainalytics.com/esg-rating/sk-innovation-co-ltd/1038762031,"36.7


 
 
 
 
 


High ESG Risk"
10754,2023-05-25,"SK Networks Co., Ltd.",https://www.sustainalytics.com/esg-rating/sk-networks-co-ltd/1008045729,"19.2


 
 
 
 
 


Low ESG Risk"
10755,2023-05-25,"SK Oceanplant Co., Ltd.",https://www.sustainalytics.com/esg-rating/sk-oceanplant-co-ltd/2001274160,"54.9


 
 
 
 
 


Severe ESG Risk"
10756,2023-05-25,"SK REIT Co., Ltd.",https://www.sustainalytics.com/esg-rating/sk-reit-co-ltd/2009014330,"24.6


 
 
 
 
 


Medium ESG Risk"
10757,2023-05-25,"SK Securities Co., Ltd.",https://www.sustainalytics.com/esg-rating/sk-securities-co-ltd/1010360478,"29.8


 
 
 
 
 


Medium ESG Risk"
10758,2023-05-25,SK Square Co. Ltd.,https://www.sustainalytics.com/esg-rating/sk-square-co-ltd/2008981639,"35.2


 
 
 
 
 


High ESG Risk"
10759,2023-05-25,"SK Telecom Co., Ltd.",https://www.sustainalytics.com/esg-rating/sk-telecom-co-ltd/1008230888,"26.5


 
 
 
 
 


Medium ESG Risk"
10760,2023-05-25,SKAN Group AG,https://www.sustainalytics.com/esg-rating/skan-group-ag/2009364680,"25.8


 
 
 
 
 


Medium ESG Risk"
10761,2023-05-25,Skandinaviska Enskilda Banken AB,https://www.sustainalytics.com/esg-rating/skandinaviska-enskilda-banken-ab/1008550043,"23.8


 
 
 
 
 


Medium ESG Risk"
10762,2023-05-25,Skanska AB,https://www.sustainalytics.com/esg-rating/skanska-ab/1008752432,"27.5


 
 
 
 
 


Medium ESG Risk"
10763,2023-05-25,"SKC Co., Ltd.",https://www.sustainalytics.com/esg-rating/skc-co-ltd/1008895330,"34.6


 
 
 
 
 


High ESG Risk"
10764,2023-05-25,"Skechers U.S.A., Inc.",https://www.sustainalytics.com/esg-rating/skechers-u-s-a-inc/1008277708,"24.5


 
 
 
 
 


Medium ESG Risk"
10765,2023-05-25,Skellerup Holdings Ltd.,https://www.sustainalytics.com/esg-rating/skellerup-holdings-ltd/1015536897,"28.9


 
 
 
 
 


Medium ESG Risk"
10766,2023-05-25,SKF AB,https://www.sustainalytics.com/esg-rating/skf-ab/1008126516,"23.6


 
 
 
 
 


Medium ESG Risk"
10767,2023-05-25,SKF India Ltd.,https://www.sustainalytics.com/esg-rating/skf-india-ltd/1008756628,"21.2


 
 
 
 
 


Medium ESG Risk"
10768,2023-05-25,Skillsoft Corp.,https://www.sustainalytics.com/esg-rating/skillsoft-corp/2008874419,"29.3


 
 
 
 
 


Medium ESG Risk"
10769,2023-05-25,"Skillz, Inc.",https://www.sustainalytics.com/esg-rating/skillz-inc/2008431434,"17.8


 
 
 
 
 


Low ESG Risk"
10770,2023-05-25,Skipton Building Society,https://www.sustainalytics.com/esg-rating/skipton-building-society/2000517520,"26.7


 
 
 
 
 


Medium ESG Risk"
10771,2023-05-25,SkiStar AB,https://www.sustainalytics.com/esg-rating/skistar-ab/1013653193,"19.6


 
 
 
 
 


Low ESG Risk"
10772,2023-05-25,SKP Resources Bhd.,https://www.sustainalytics.com/esg-rating/skp-resources-bhd/1015968523,"34.0


 
 
 
 
 


High ESG Risk"
10773,2023-05-25,"SKSHU Paint Co., Ltd.",https://www.sustainalytics.com/esg-rating/skshu-paint-co-ltd/2004687662,"30.1


 
 
 
 
 


High ESG Risk"
10774,2023-05-25,Sky Ltd.,https://www.sustainalytics.com/esg-rating/sky-ltd/1008258681,"15.1


 
 
 
 
 


Low ESG Risk"
10775,2023-05-25,SKY Network Television Ltd.,https://www.sustainalytics.com/esg-rating/sky-network-television-ltd/1008756752,"18.5


 
 
 
 
 


Low ESG Risk"
10776,2023-05-25,"SKY Perfect JSAT Holdings, Inc.",https://www.sustainalytics.com/esg-rating/sky-perfect-jsat-holdings-inc/1009428012,"20.3


 
 
 
 
 


Medium ESG Risk"
10777,2023-05-25,"Sky West, Inc.",https://www.sustainalytics.com/esg-rating/sky-west-inc/1008182049,"35.8


 
 
 
 
 


High ESG Risk"
10778,2023-05-25,SKYCITY Entertainment Group Ltd.,https://www.sustainalytics.com/esg-rating/skycity-entertainment-group-ltd/1008759469,"21.4


 
 
 
 
 


Medium ESG Risk"
10779,2023-05-25,Skyfame Realty (Holdings) Ltd.,https://www.sustainalytics.com/esg-rating/skyfame-realty-holdings-ltd/1012375716,"21.6


 
 
 
 
 


Medium ESG Risk"
10780,2023-05-25,"Skylark Holdings Co., Ltd.",https://www.sustainalytics.com/esg-rating/skylark-holdings-co-ltd/1008753269,"28.2


 
 
 
 
 


Medium ESG Risk"
10781,2023-05-25,Skyline Champion Corp.,https://www.sustainalytics.com/esg-rating/skyline-champion-corp/2006175480,"21.4


 
 
 
 
 


Medium ESG Risk"
10782,2023-05-25,"Skywater Technology, Inc.",https://www.sustainalytics.com/esg-rating/skywater-technology-inc/2008668794,"39.8


 
 
 
 
 


High ESG Risk"
10783,2023-05-25,"Skyworks Solutions, Inc.",https://www.sustainalytics.com/esg-rating/skyworks-solutions-inc/1009340555,"28.0


 
 
 
 
 


Medium ESG Risk"
10784,2023-05-25,Skyworth Group Ltd.,https://www.sustainalytics.com/esg-rating/skyworth-group-ltd/1010322801,"23.0


 
 
 
 
 


Medium ESG Risk"
10785,2023-05-25,SL Corp.,https://www.sustainalytics.com/esg-rating/sl-corp/1028238214,"21.1


 
 
 
 
 


Medium ESG Risk"
10786,2023-05-25,SL Green Realty Corp.,https://www.sustainalytics.com/esg-rating/sl-green-realty-corp/1008242990,"12.7


 
 
 
 
 


Low ESG Risk"
10787,2023-05-25,Slate Grocery REIT,https://www.sustainalytics.com/esg-rating/slate-grocery-reit/1230219131,"15.9


 
 
 
 
 


Low ESG Risk"
10788,2023-05-25,SLC Agricola SA,https://www.sustainalytics.com/esg-rating/slc-agricola-sa/1042895067,"37.2


 
 
 
 
 


High ESG Risk"
10789,2023-05-25,"Sleep Country Canada Holdings, Inc.",https://www.sustainalytics.com/esg-rating/sleep-country-canada-holdings-inc/1311214211,"16.2


 
 
 
 
 


Low ESG Risk"
10790,2023-05-25,Sleep Cycle AB,https://www.sustainalytics.com/esg-rating/sleep-cycle-ab/2008314425,"22.0


 
 
 
 
 


Medium ESG Risk"
10791,2023-05-25,Sleep Number Corp.,https://www.sustainalytics.com/esg-rating/sleep-number-corp/1007912422,"12.9


 
 
 
 
 


Low ESG Risk"
10792,2023-05-25,Sligro Food Group NV,https://www.sustainalytics.com/esg-rating/sligro-food-group-nv/1008755254,"16.7


 
 
 
 
 


Low ESG Risk"
10793,2023-05-25,SLM Corp.,https://www.sustainalytics.com/esg-rating/slm-corp/1008179960,"22.4


 
 
 
 
 


Medium ESG Risk"
10794,2023-05-25,Slovenská sporitelna AS,https://www.sustainalytics.com/esg-rating/slovensk-sporitelna-as/2000646781,"20.2


 
 
 
 
 


Medium ESG Risk"
10795,2023-05-25,SM Energy Co.,https://www.sustainalytics.com/esg-rating/sm-energy-co/1008201778,"34.2


 
 
 
 
 


High ESG Risk"
10796,2023-05-25,SM Investments Corp.,https://www.sustainalytics.com/esg-rating/sm-investments-corp/1019848525,"13.3


 
 
 
 
 


Low ESG Risk"
10797,2023-05-25,"SM Prime Holdings, Inc.",https://www.sustainalytics.com/esg-rating/sm-prime-holdings-inc/1008760634,"20.5


 
 
 
 
 


Medium ESG Risk"
10798,2023-05-25,SMA Solar Technology AG,https://www.sustainalytics.com/esg-rating/sma-solar-technology-ag/1017708422,"20.1


 
 
 
 
 


Medium ESG Risk"
10799,2023-05-25,"SMART Global Holdings, Inc.",https://www.sustainalytics.com/esg-rating/smart-global-holdings-inc/1437029116,"22.9


 
 
 
 
 


Medium ESG Risk"
10800,2023-05-25,Smart Metering Systems Plc,https://www.sustainalytics.com/esg-rating/smart-metering-systems-plc/1144476559,"12.9


 
 
 
 
 


Low ESG Risk"
10801,2023-05-25,SmartCentres Real Estate Investment Trust,https://www.sustainalytics.com/esg-rating/smartcentres-real-estate-investment-trust/1011075607,"15.0


 
 
 
 
 


Low ESG Risk"
10802,2023-05-25,"SmartFinancial, Inc.",https://www.sustainalytics.com/esg-rating/smartfinancial-inc/1150791725,"30.6


 
 
 
 
 


High ESG Risk"
