Login,Title,Visible Rating,Work Life Balance,Culture Values,Career Opportunities,Compensation Benefits,Senior Management Approval,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management,Date,current_dummy,recommends_dummy,Business Outlook,CEO Approval,fulltime_dummy,dummy_rating,Final Rating,negative_title,negative_pros,negative_cons,negative_text_sentiment,Review Sentiment,negative_title_multilingual,negative_pros_multilingual,negative_cons_multilingual,negative_title_roberta,negative_pros_roberta,negative_cons_roberta,negative_title_yelp,negative_pros_yelp,negative_cons_yelp,negative_title_sst,negative_pros_sst,negative_cons_sst,pros_clean,cons_clean,topics_pros_clean,topics_cons_clean
already logged,Good place,5.0,,,,,,"November 11, 2020",Current,Analyst,"New York, NY",Neutral,Neutral,Neutral,Part-time,I have been working at 3M part-time,Easy to get along with people,Long hours but is compensated for,,2020-11-11,1,0,0,1,0,2,3.5,2.042410142297045,2.4590271123948915,4.17924592701542,3.0003098082358144,2.9996901917641856,3.392371791377046,3.6419605722507145,3.649954945929845,1.6966766720608593,2.7645908121200944,3.1709499671398667,2.825615232757105,3.6123694541880456,3.6986424756156655,1.0001657490153286,1.0016127658935077,4.748761895937788,easy get along people,long hour compensated,5,-1
already logged,Great place to work,5.0,5.0,5.0,5.0,5.0,5.0,"November 12, 2020",Current,Associate Sales Representative,"Saint Paul, MN",Yes,Neutral,Neutral,Full-time,I have been working at 3M full-time,"flexible, good pay, opportunity, sales","none, none, none, none, none",,2020-11-12,1,1,0,1,0,3,4.714285714285714,1.5644149746440743,2.359202070419776,3.789398774586959,2.607166778469252,3.3928332215307484,2.5223432193862427,3.750278530715741,1.7158969660837549,1.1518794589694228,2.073513864829274,4.151920400252223,2.2040072491169407,4.16946709448194,2.0786981088494905,1.0000896714097318,1.000133323888564,4.987858253920755,flexible good pay opportunity sale,none none none none none,17,11
already logged,Great,5.0,,,,,,"November 14, 2020",Past,Pacakage Engineer,"Saint Paul, MN",Yes,Yes,Neutral,Full-time,I worked at 3M full-time,A nice and clean place to work,not much to say in this category,,2020-11-14,0,1,1,0,0,2,3.5,2.055307870150616,1.9957345639434447,4.409654361436051,2.9025623445780173,3.097437655421983,2.187807047284596,3.6353746596682095,3.705631630145957,2.941368738319825,1.3524688410100063,3.8080094600641368,3.7118008086331766,2.5292054661240173,2.7066821012703133,1.0001216287738384,1.0001070884185426,4.999709519618069,nice clean place work,much say category,3,-1
already logged,Great Company,5.0,,,,,,"November 16, 2020",Current,Project Engineer,,Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than a year,3M is a diverse company that offers lots of different opportunities across all fields. Very innovative culture and awesome people to work with.,"It is a large company, so sometimes it is tough to get things done due to all the regulation.",,2020-11-16,1,1,1,0,0,3,4.0,1.6645271200463023,1.2679227627043077,4.348356571110395,2.4123187730533013,3.5876812269466987,2.1791867386219312,1.7974777613038384,3.4137838169626056,1.6357705640323703,1.0534715651808662,3.9457163537642215,3.2080074160540373,1.8004993798085007,3.2110334729936096,1.0000608143869192,1.0001049418800865,4.888716917984069,diverse company offer lot different opportunity across field innovative culture awesome people work,large company sometimes tough get thing done due regulation,-1,15
already logged,Good,4.0,,,,,,"November 17, 2020",Past,Production Operator,"Menomonie, WI",Neutral,Neutral,Neutral,Full-time,I worked at 3M full-time,Benefits and double pay on Sunday’s,Every other weekend you work,,2020-11-17,0,0,0,1,0,1,2.5,2.602927049119101,2.3453445945393545,1.9739337122773064,2.3243383531690647,3.6756616468309344,3.50903242019311,3.504551460174198,3.153286568640942,3.5319633260623284,2.8251445424405612,2.0817963235096792,3.259015551708133,2.456945555314939,3.952613578496192,1.000309318666016,1.0284013273239796,1.0128855952674594,benefit double pay sunday ’,every weekend work,7,6
already logged,Great Company,5.0,,,,,,"November 21, 2020",Current,Corporate Trainer,"Roseville, CA",Neutral,Neutral,Neutral,Full-time,I have been working at 3M full-time,Lots of Opportunities to increase skills,Work over 60 hours often,,2020-11-21,1,0,0,1,0,2,3.5,1.6645271200463023,2.1400881641338896,3.0378266909473455,2.2637099994505965,3.736290000549404,2.1791867386219312,3.2008555631208644,4.765408283243618,1.6357705640323703,1.645798067814058,3.558430418072636,3.2080074160540373,4.983413988219153,3.222262508518594,1.0000608143869192,1.0003226962812652,1.369315517441731,lot opportunity increase skill,work hour often,12,6
already logged,Great place to work!,5.0,5.0,5.0,3.0,5.0,4.0,"November 21, 2020",Current,Insights Manager,"Saint Paul, MN",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than 3 years,"Wonderful work life balance, innovative company",Experiences can differ between company divisions,,2020-11-21,1,1,1,0,0,3,4.285714285714286,1.4179607608484983,1.2914099692301328,3.5348586717078105,2.001397328321798,3.9986026716782033,2.0677498452363943,1.7171035792334353,4.002041065139199,1.0777765215314434,1.147150366282039,2.0067865263746105,2.4529749581708757,2.094362803650288,2.5983198606790117,1.0000620068258783,1.0000395917093052,4.068194502849564,wonderful work life balance innovative company,experience differ company division,-1,-1
already logged,Great place to work,5.0,,,,,,"November 23, 2020",Past,Machine Operator,"Saint Paul, MN",Neutral,Neutral,Neutral,Full-time,I worked at 3M full-time,"Great pay, benefits, paid vacation","Cons are shift work, long hours",,2020-11-23,0,0,0,1,0,1,3.0,1.5644150792256166,1.5845557535927148,4.66712968914747,2.627256733517052,3.3727432664829484,2.5223432193862427,2.3173137385895237,4.228793242956419,1.1518794589694228,1.2966995368769725,3.9770218879131622,2.204008513791913,2.828298478715859,3.3024810904523383,1.0000896714097318,1.0003401070931883,4.9569974559713845,great pay benefit paid vacation,con shift work long hour,3,19
already logged,Great,4.0,4.0,,,,,"November 24, 2020",Current,Junior Process Safety Engineer,,Neutral,Neutral,Neutral,Full-time,I have been working at 3M full-time,Pay Pay Pay Pay Pay,Time off time off time off,,2020-11-24,1,0,0,1,0,2,3.333333333333333,2.055307974732158,4.407463561033519,4.149701314556989,3.806611694079973,2.193388305920028,2.1878073698767926,4.6855027623759335,4.325428540811962,2.941368344031525,3.0592306928709574,2.420153872594801,3.711802073308149,5.0,2.4524544242032573,1.0001216287738384,4.244418940387527,4.925166482165119,pay pay pay pay pay,time time time,8,1
already logged,Salary and culture,4.0,5.0,5.0,3.0,5.0,,"November 24, 2020",Current,Software Development,"Pittsburgh, PA",Neutral,Neutral,Neutral,Full-time,I have been working at 3M full-time for more than 3 years,"Good culture, management in the Pittsburgh office",Low salaries. Not easy to get promoted to higher positions.,,2020-11-24,1,0,0,1,0,2,4.0,2.6292136720391337,2.020590864094864,4.112329120101812,3.035779548336254,2.9642204516637456,4.035478205832532,3.5775350967063133,3.1646941655833123,2.784955752474085,1.5451070084433518,3.4789574287597445,3.5863956383889564,2.4460160374882336,2.472025132224544,1.061155662949258,1.0000822839741583,4.998481059480687,good culture management pittsburgh office,low salary easy get promoted higher position,-1,-1
already logged,Good,5.0,,,,,,"November 26, 2020",Past,Sales Manager,,Neutral,Neutral,Neutral,Full-time,I worked at 3M full-time,It is a good company,They work you harder than others,,2020-11-26,0,0,0,1,0,1,3.0,2.602927728899125,1.9846896644062009,2.478846827159208,2.3713223359024718,3.6286776640975287,3.5090319363048166,3.5091716528136097,4.165630418133063,3.5319664803687307,1.340729280452581,2.8767637460133413,3.259015551708133,2.9145767650637664,3.082966816706352,1.000309318666016,1.0000512784186786,1.051816882645866,good company,work harder others,6,6
already logged,Solid Experience,4.0,5.0,4.0,3.0,2.0,3.0,"November 30, 2020",Current,Laboratory Technical Aide,"Minneapolis, MN",Yes,Yes,Neutral,Part-time,I have been working at 3M part-time,"advanced testing exposure, large resource pool as a company, a diversity of advanced expensive instruments, competent staff with a lot of experience, great amenities, huge company","impersonal at times, low pay, cog in a wheel, huge company",,2020-11-30,1,1,1,0,0,3,3.4285714285714284,2.448659652888109,1.4819334936965038,4.088882317004838,2.7267840710578084,3.2732159289421916,3.2869725335326523,2.034114927618329,3.1579095923567118,3.7077626790549423,1.397599118454395,3.3086751323303174,1.7011143051180133,2.3595590466362912,2.832208311738841,1.0001335531634303,1.002839393369152,4.988478326985634,advanced testing exposure large resource pool company diversity advanced expensive instrument competent staff lot experience great amenity huge company,impersonal time low pay cog wheel huge company,6,12
already logged,Great company,5.0,3.0,5.0,3.0,5.0,2.0,"November 30, 2020",Current,Customer Service Representative,"DeKalb, IL",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time,Good pay with awesome benefits,Management needs to work on communication,,2020-11-30,1,1,1,0,0,3,3.7142857142857135,1.5971993010710954,1.7305762127348323,4.363807724356237,2.5832329554340703,3.4167670445659297,2.1791870612141278,2.525764596141785,4.102842583520614,1.381934064941846,1.2032212686259365,3.1923394112050296,3.2080074160540373,4.062148834790788,2.8665181828886097,1.0000608143869192,1.0000503244015868,4.974900634781914,good pay awesome benefit,management need work communication,7,-1
already logged,Good Company,4.0,,,,,,"December 1, 2020",Current,Human Resources Coordinator,"Saint Paul, MN",Neutral,Neutral,Neutral,Full-time,I have been working at 3M full-time,Good Company to work for.,n/a nothing to comment at this time.,,2020-12-01,1,0,0,1,0,2,3.0,2.283772889990911,1.9440419809407732,4.094146697045933,2.852847731909666,3.147152268090335,3.5848701356726003,3.3421794675051717,3.557879245645536,2.156453498968591,1.4577138336308368,2.942281884559582,3.5151337330549364,2.7030626104880935,2.601604733010769,1.000132360724471,1.0000794219228837,4.992214267201527,good company work,na nothing comment time,13,11
already logged,Great Opportunities,4.0,2.0,2.0,4.0,5.0,3.0,"December 1, 2020",Past,Field Service Technician,"Minneapolis, MN",Yes,Neutral,Neutral,Full-time,I worked at 3M full-time,Lots of entry level opportunities for employees with all skill levels.,Moving positions can be difficult,,2020-12-01,0,1,0,1,0,2,3.1428571428571432,1.8459143926347197,2.1444872550302296,4.644626150165619,2.9692129883207734,3.0307870116792266,2.567910980038317,3.611014356128996,3.848309417023906,1.574298652293018,1.7657091223072623,3.7378990869393673,4.074746084882453,3.0960077537898694,5.0,1.000053421265372,1.0018190720895859,4.991537195112609,lot entry level opportunity employee skill level,moving position difficult,12,4
already logged,great company,5.0,5.0,5.0,5.0,5.0,5.0,"December 2, 2020",Past,Product Development Specialist,"Saint Paul, MN",Yes,Yes,Neutral,Full-time,I worked at 3M full-time for more than 8 years,"great company, great pay, great career opportunity",long and harsh winter in st. paul,,2020-12-02,0,1,1,0,0,2,4.571428571428571,1.6204427579857354,1.3015253185547004,4.5834216999116135,2.4998541373334016,3.5001458626665976,2.1791870612141278,1.7463396647038982,4.774630377184401,1.46956542824983,1.0822148733457289,3.76038482042646,3.2080074160540373,2.305185719276321,1.004143733341123,1.0000608143869192,1.0000219423931092,4.982788918125731,great company great pay great career opportunity,long harsh winter st paul,-1,0
already logged,High Level Overview,5.0,5.0,5.0,5.0,5.0,5.0,"December 3, 2020",Current,Contingent Workforce Solutions Analyst,"Saint Paul, MN",Yes,Neutral,Neutral,Full-time,I have been working at 3M full-time for more than 10 years,"Benefits, flexibility, work life balance",Sometimes hard to move within the company,,2020-12-03,1,1,0,1,0,3,4.714285714285714,2.3361984666934057,2.610928332248013,4.440065838464389,3.2879935677691305,2.7120064322308703,3.818253331006368,3.6297188897256656,3.666025376614874,2.3410127551279407,3.343824357191349,3.8173397204880697,2.640997980314069,3.6712786493414304,3.146718876903716,1.0003563007610086,1.0001607518799502,4.9998166014665815,benefit flexibility work life balance,sometimes hard move within company,14,4
already logged,"With better management, the company would thrive.",2.0,2.0,1.0,3.0,1.0,,"December 3, 2020",Past,Manufacturing,"Los Angeles, CA",No,Neutral,Neutral,Full-time,I worked at 3M full-time for more than 8 years,"company stock discounts, competitive wages","Management with zero integrity and lots of favoritism, hard to advance within the company.",,2020-12-03,0,0,0,1,0,1,1.6666666666666667,2.4522780173755434,2.581051917657021,3.7644972037822177,3.059808738873512,2.940191261126489,3.905303867332024,4.040029469477991,3.586820797820772,2.8142884362831584,2.9330439987848185,1.5246037989093062,2.185897103514911,2.290523262920863,3.386472397044338,1.000266390863485,1.1427827295239907,4.999164332300254,company stock discount competitive wage,management zero integrity lot favoritism hard advance within company,19,10
already logged,Great for Growth,3.0,5.0,4.0,5.0,3.0,2.0,"December 3, 2020",Current,Outside Sales Representative,,No,No,Neutral,Full-time,I have been working at 3M full-time for more than 3 years,"Benefits, strong products, thorough training","Pay, Culture & lack of diversity, “good old boys club” mentality",,2020-12-03,1,0,0,0,0,1,3.2857142857142856,1.9134682123225968,1.972740080672985,4.468633138578577,2.8569412588603402,3.143058741139661,2.9221946334207454,3.0320928588865983,4.559950421334733,1.7143325078579197,2.0732534118047936,2.9670865746988966,3.0536588943958463,2.3105592644324053,3.7268319080717576,1.0000388735100698,1.0000820454698855,4.846877726421021,benefit strong product thorough training,pay culture lack diversity “ good old boy club ” mentality,16,-1
already logged,Great innovative company,4.0,4.0,4.0,5.0,4.0,4.0,"December 5, 2020",Current,IT Security Analyst,"Saint Paul, MN",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time,Large company with many different career directions. Great support from management.,Its an old established company. Sometimes it feels like HR policies and work place environment are slow to change,,2020-12-05,1,1,1,0,0,3,4.0,1.4587136778826275,1.6754257907034165,4.439199586874056,2.5320163590663998,3.4679836409336,1.7345146874613897,2.6543854189410023,3.9134897330404543,1.2411774789225796,1.3486607141965474,3.6777025199620783,3.72798864827745,2.465407958183146,2.718398989121797,1.000079416434683,1.0002120302986288,4.995317494401603,large company many different career direction great support management,old established company sometimes feel like hr policy work place environment slow change,-1,12
already logged,No,4.0,4.0,3.0,1.0,4.0,3.0,"December 5, 2020",Current,Shift Leader,"Mosheim, TN",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time,Great benifits and pay is above average.,No climate control and dusty.,,2020-12-05,1,1,1,0,0,3,3.1428571428571432,4.500787485939992,1.7019765322788192,4.18185872459123,3.7097624668196367,2.2902375331803637,3.3198269357386674,1.6542883488699172,3.8795425760435824,4.287999116005631,2.1324273802440388,2.867580038168382,3.3876671426060145,4.105861942083608,2.6006446878151657,4.986514230834838,1.00832761519339,4.999514196602632,great benifits pay average,climate control dusty,7,0
already logged,Great Company,5.0,,,,,,"December 6, 2020",Current,Sales,"Washington, DC",Neutral,Neutral,Neutral,Full-time,I have been working at 3M full-time,great people and great environment,culture is a little out dated but working on it,,2020-12-06,1,0,0,1,0,2,3.5,1.6645271200463023,1.3785328647900157,4.26435217838731,2.425604306929708,3.5743956930702923,2.1791867386219312,1.8486207542503652,3.423316968910098,1.6357705640323703,1.168761176360852,3.7698540203083812,3.2080074160540373,2.562033731716141,3.1277516602789133,1.0000608143869192,1.0000460313246742,4.828890360767454,great people great environment,culture little dated working,1,10
already logged,Great Experience,4.0,2.0,5.0,5.0,5.0,4.0,"December 7, 2020",Past,Anonymous Employee,"Brookings, SD",Yes,Yes,Neutral,Full-time,I worked at 3M full-time for more than 3 years,"GREAT PAY! 
great benefits
great people
great management","rotating shifts
barely any family time",,2020-12-07,0,1,1,0,0,2,3.8571428571428568,1.689238588068653,1.3508948096186455,4.219608458739201,2.40688330466867,3.5931166953313296,2.37940293991172,1.6181748549834751,4.189471732329524,1.46288224156053,1.1922934266969545,2.6740221469496035,3.2763226287028098,3.036767210701918,2.5605974323910456,1.0000858556050622,1.0000441232904909,4.990401268955679,great pay great benefit great people great management,rotating shift barely family time,-1,19
already logged,Decent Company,3.0,2.0,1.0,2.0,3.0,1.0,"December 7, 2020",Current,Warehouse,"Charlotte, NC",No,Neutral,Neutral,Full-time,I have been working at 3M full-time,they have good benefits and HR tries what it can to help you.,could have better pay for workload.,,2020-12-07,1,0,0,1,0,2,2.0,2.780320404902082,2.0499097261726558,4.339145661389081,3.1996171701661344,2.8003828298338664,3.8203334054864544,3.6207229953530815,3.4665275480536333,3.727529928699861,1.3742058829227703,3.683566145745208,3.5572309688548494,3.1362733533589933,3.1923107848188788,1.000170757258957,1.0048347201164285,4.999672076744536,good benefit hr try help,could better pay workload,16,-1
already logged,Treated contractors badly,2.0,3.0,1.0,1.0,3.0,1.0,"December 9, 2020",Past,Microbiologist,"Eagan, MN",No,Neutral,Neutral,Full-time,I worked at 3M full-time,Immediate group I worked with was fine.,The company is dead set on making contractors remember that they are not part of the company. and there is never a path for conversion over to be a 3M employee,,2020-12-09,0,0,0,1,0,1,1.7142857142857142,3.944230297759076,2.333672193757047,3.384190632635601,3.429509334392426,2.5704906656075743,3.9661907248936976,3.6793591939046686,1.7774230252676857,1.6249035841890789,2.3825034289319773,2.513462947986967,2.60093560654444,3.1744366929986927,2.611566557060504,4.9986427659766415,1.000419529016072,4.998304815636478,immediate group worked wa fine,company dead set making contractor remember part company never path conversion employee,13,-1
already logged,Great company,5.0,5.0,3.0,5.0,5.0,4.0,"December 9, 2020",Current,Sales Representative,"Nashville, TN",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time,Flexible work schedule and loyal customers,"All roads lead to St. Paul, MN",,2020-12-09,1,1,1,0,0,3,4.285714285714286,1.597199196489553,2.568903040113456,1.9832515033463392,2.0022350505756403,3.997764949424361,2.1791867386219312,3.588298245773668,4.478717386721391,1.381934064941846,3.699776557669872,1.4957055336160212,3.2080074160540373,2.2215048532544386,1.0907610104806942,1.0000608143869192,1.000594114143852,1.0296831361053822,flexible work schedule loyal customer,road lead st paul mn,11,0
already logged,None,4.0,5.0,5.0,5.0,3.0,,"December 10, 2020",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than a year,Good job nothing too crazy good hours OT,Management can be difficult idk up to you,,2020-12-10,1,1,1,0,0,3,4.166666666666667,4.315431814442434,2.1858092463604,4.4227959190940505,3.928483650427056,2.0715163495729443,2.952774115460264,3.200426643159851,4.302830446523009,3.9543643821241115,1.543371720194357,3.3169726728925495,3.890840844448773,2.177307754596522,2.4120421829644982,4.9421004108727296,1.7054581941362768,4.971650259473749,good job nothing crazy good hour ot,management difficult idk,-1,-1
already logged,Great company to work withq,5.0,5.0,5.0,5.0,5.0,5.0,"December 11, 2020",Current,Senior Director,"Dallas, TX",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time,Good Working conditions and good compensation,None that I can think of,,2020-12-11,1,1,1,0,0,3,4.714285714285714,1.4897560941429449,2.081989029541794,4.572250815861882,2.7664911517792508,3.233508848220749,2.310786612036753,3.3241485079873083,4.195111598596512,1.1851688258715425,1.878869170491072,3.261655735810998,2.023988354872856,3.100237093718723,4.50932294830241,1.000050320924078,1.0003742132042166,4.987033556744466,good working condition good compensation,none think,9,11
already logged,"Run Away, Far Away",1.0,1.0,1.0,1.0,2.0,1.0,"December 11, 2020",Past,Industrial Engineer,"Maplewood, MN",No,No,Neutral,Full-time,I worked at 3M full-time for more than 3 years,Hard to think of any,"Company whose philosophy is trap you in your position for a whole career. It's hard to explain, but everyone working at 3M more than 3 years is dead inside. No lateral mobility for jobs, all an old boys club where decisions are made without data, I haven't regretted a single day since leaving.",,2020-12-11,0,0,0,0,0,0,1.0,3.4821356031990134,4.827127429428769,4.2369185561344125,4.6100903707557865,1.3899096292442128,2.2167506642979795,4.641233587191223,3.273550635634132,2.513240644696857,4.256702620768612,3.6726074387424497,1.032705759456291,2.5482499058388592,2.992444311807502,4.996632552379222,4.991008150406518,4.9637724696741055,hard think,company whose philosophy trap position whole career hard explain everyone working year dead inside lateral mobility job old boy club decision made without data havent regretted single day since leaving,-1,-1
already logged,Sales job no better than Lowe's,1.0,3.0,1.0,1.0,1.0,1.0,"December 11, 2020",Current,Area Manager,"Jacksonville, FL",No,No,Neutral,Full-time,I have been working at 3M full-time,So many managers with no experience or training it is easy to hide.,"No path forward, pay cuts and reduced commission once your hired.",,2020-12-11,1,0,0,0,0,1,1.2857142857142858,4.674579367154603,4.7532068999121675,4.042457417284118,5.0,1.0,3.80404701587702,4.9241150332978085,2.2232136821327075,4.853620271386665,3.756208578931148,4.167096585952992,2.196911157847877,2.130547983710588,2.9080061083929567,4.907281193264128,4.994671814542894,4.997046067314773,many manager experience training easy hide,path forward pay cut reduced commission hired,1,-1
already logged,Great company,5.0,,,,,,"December 14, 2020",Current,Sales Representative,"Cincinnati, OH",Neutral,Neutral,Neutral,Full-time,I have been working at 3M full-time,Industry leading products and innovative technology,There are no cons to be seen,,2020-12-14,1,0,0,1,0,2,3.5,1.597199196489553,1.8701862545622412,4.039736902479352,2.514767932983484,3.485232067016516,2.1791867386219312,1.8868928841354249,4.391234852632685,1.381934064941846,3.2058142143037047,3.4599132066142038,3.2080074160540373,1.9252165085731625,3.4857509477736017,1.0000608143869192,1.0005809964088412,3.787327161340686,industry leading product innovative technology,con seen,4,1
already logged,You can retire here and no need to look any further.,5.0,5.0,5.0,4.0,4.0,,"December 14, 2020",Current,Senior IT Manager,"Minneapolis, MN",Neutral,Neutral,Neutral,Full-time,I have been working at 3M full-time for more than 3 years,Excellent Benefits and Work life balance,Not too many global opportunities in IT,,2020-12-14,1,0,0,1,0,2,4.166666666666667,4.297763233506504,1.6075854463069956,3.918061849973472,3.482706734254553,2.5172932657454465,3.760214801239657,1.8418445369971823,3.6927903661759167,3.323036658659,1.7855055495069467,4.029589727006805,2.4835396228992166,3.392412752800169,3.8757509387392988,4.9521259606660895,1.000059149059685,3.5865606198631936,excellent benefit work life balance,many global opportunity,14,7
already logged,"Good, stable company",4.0,,,,,,"December 16, 2020",Current,Manager,"Minneapolis, MN",Neutral,Neutral,Neutral,Full-time,I have been working at 3M full-time,Diversified businesses weather recessions well!,Transparency with corporate communications could be improved,,2020-12-16,1,0,0,1,0,2,3.0,1.976870563111732,2.230167608184085,4.297271577758717,2.9237120159896755,3.076287984010325,3.3287501584734165,3.3867055376741435,3.8342170048782886,1.6790042761551884,2.0919936460647124,4.066843773237862,2.33929964829389,3.6254756921541897,2.63895253889493,1.0001407077971856,1.064736737791026,4.51957239761446,diversified business weather recession well,transparency corporate communication could improved,15,14
already logged,Great Career Opportunity,5.0,3.0,3.0,5.0,4.0,4.0,"December 17, 2020",Current,Operations Analyst,,Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than 5 years,Job security and benefits are exceptional! Good work environment. Great customers.,"Ticketing software needs some improvement. There used to be an opportunity to be rewarded for being a team player or doing more than what the role expects of you, but that has faded away.",,2020-12-17,1,1,1,0,0,3,3.8571428571428568,1.7662734566267797,1.3479444253929778,3.7217983839963735,2.243147803179066,3.756852196820935,2.416038445247556,1.8043630038743568,1.8579769278121487,1.4981260955670068,1.0472670308614864,3.7081934501655565,3.9515313316900986,2.744417811130436,2.2023620484618047,1.0000262336571024,1.000043169273399,4.996287193279219,job security benefit exceptional good work environment great customer,ticketing software need improvement used opportunity rewarded team player role expects ha faded away,7,16
already logged,Oral Care Division doesn't have much of a future,3.0,5.0,4.0,2.0,2.0,,"December 17, 2020",Current,Dental Practice Specialist,"Portland, ME",No,No,Neutral,Full-time,I have been working at 3M full-time for more than 5 years,Reputable company with great benefits.,higher management is constantly turning over and higher leadership is poor. Product development is not what it use to be,,2020-12-17,1,0,0,0,0,1,2.833333333333333,4.17092198067924,1.3562503018465395,3.6455465111348015,3.2185352463858927,2.781464753614108,4.16436846609669,1.805992181595376,2.9503380879185044,2.1405881263429833,1.3278644190209803,1.9524082871105863,2.9081327453437833,1.964398712086568,3.0156624688278932,4.999235408139362,1.0001905649140657,4.999943000975959,reputable company great benefit,higher management constantly turning higher leadership poor product development use,15,-1
already logged,Company on a Mission!,5.0,3.0,5.0,5.0,4.0,4.0,"December 17, 2020",Current,Plant Engineering Manager,"Prairie du Chien, WI",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time,"Driven, science based company. Dedicated to customers",I do not have any cons to report,,2020-12-17,1,1,1,0,0,3,4.142857142857143,2.623909034765441,2.704915397687925,4.641241221226949,3.5256804895639973,2.4743195104360027,3.4837957101044585,3.79594920350518,4.656201451218863,3.4564413450317364,4.090615482054806,3.249323621782433,3.8530257981047584,1.8305453155530629,3.70528690384521,1.0004774525592632,1.0011450590143047,4.9756332749570324,driven science based company dedicated customer,con report,-1,1
already logged,Great place,4.0,2.0,5.0,5.0,5.0,5.0,"December 19, 2020",Current,Production Operator,"Aberdeen, SD",Yes,Neutral,Neutral,Full-time,I have been working at 3M full-time for less than a year,"Great pay, people, and benefits","Long hours, standing entire shift. Tones of overtime.",,2020-12-19,1,1,0,1,0,3,4.142857142857143,1.5642300744774842,1.5205130141339536,4.519875890582701,2.5429122377703086,3.457087762229691,2.2961693144496467,2.1760929839066474,4.631045731388844,1.3048648966210576,1.3185036893850013,3.3531627854658668,2.597857387662084,2.5375499736597007,2.715642924620492,1.000070115410801,1.0001877028627906,4.8645893980503585,great pay people benefit,long hour standing entire shift tone overtime,-1,-1
already logged,3M,5.0,3.0,3.0,4.0,3.0,,"December 20, 2020",Current,Global Strategic Sourcing Analyst,"Saint Paul, MN",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than a year,"Fair pay, good 401K match and benefits",Not a lot of growth opportunity,,2020-12-20,1,1,1,0,0,3,3.5,2.9852026007233325,2.2349109575889976,4.447337113634098,3.4044034364790616,2.5955965635209397,4.675896136926193,3.7327773558985817,3.7730208965951837,3.3416750609002923,1.8529481025377992,3.845821167407392,3.3055125917363606,3.4347198031272046,2.756158759192779,1.115733832599576,1.0020881049094434,4.999222285282858,fair pay good k match benefit,lot growth opportunity,19,-1
already logged,Good culture,4.0,5.0,3.0,,,,"December 21, 2020",Current,User Experience Designer,"Saint Paul, MN",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time,Many resources and nice sense of community,The design center is pretty new so be prepared to tackle new problems constantly,,2020-12-21,1,1,1,0,0,3,3.75,2.1730340049237515,1.94822986741372,2.3810853338339704,2.138817890676544,3.861182109323457,3.5418537566990302,3.5693723973112683,2.99204516380076,2.031917933621762,1.2616630125347013,4.046321082996913,2.744300426068998,2.498134461488249,2.63576885074941,1.0000918177998583,1.0000763213673354,1.0280151395608583,many resource nice sense community,design center pretty new prepared tackle new problem constantly,3,4
already logged,hours,3.0,2.0,2.0,3.0,3.0,1.0,"December 22, 2020",Past,Machine Operator,"Fairmont, MN",No,Neutral,Neutral,Full-time,I worked at 3M full-time for more than 5 years,Great company to work for.,Front office doesn't really care,,2020-12-22,0,0,0,1,0,1,2.142857142857143,3.2298722167812217,1.5594961371870681,4.424307693902295,3.2156848080312552,2.7843151919687448,4.593754002159431,2.339582322866808,4.129471105658974,3.7452859137251857,1.2243319449828938,3.6608927488258183,3.668822094377634,2.672335363821894,1.8167081592097036,1.4217668523075513,1.0000448388033096,4.999827810479675,great company work,front office doesnt really care,13,-1
already logged,Great place to work,5.0,5.0,3.0,5.0,5.0,,"December 23, 2020",Current,Assistant Operator,"Brookings, SD",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time,Great pay and bennefits yes.,"There are very few cons, considering our current economy.",,2020-12-23,1,1,1,0,0,3,4.333333333333333,1.5644150792256166,1.766307320510914,4.4759273726196405,2.6283033145214425,3.371696685478557,2.5223432193862427,2.23450639868853,3.948932296343985,1.1518794589694228,2.0783558143840777,3.8831776101157054,2.204008513791913,2.8712645019015275,2.967668641063253,1.0000896714097318,1.000796365767291,4.870768664631514,great pay bennefits yes,con considering current economy,7,1
already logged,Reluctant Reviewer,2.0,1.0,1.0,2.0,1.0,,"December 24, 2020",Past,Executive,,No,No,Neutral,Full-time,I worked at 3M full-time for less than a year,Global company with large footprint,Impersonal with many management layers,,2020-12-24,0,0,0,0,0,0,1.1666666666666667,3.206329970400548,2.262962958803149,3.607310294105929,3.179847561049245,2.820152438950755,4.359028500697928,2.7948811879059097,2.6668114137877392,4.244907544815055,3.4999255991168567,2.2130689880087635,3.1359209426381374,2.2135984199543435,2.8675709802549303,1.3399035328806397,1.00275520136081,4.984558511257038,global company large footprint,impersonal many management layer,13,14
